id,user,uid,version,changeset,timestamp
7378517,Pptje,1955994,10,33203168,2015-08-08T15:23:39Z
7378524,Maarten Deen,9176,10,28240904,2015-01-18T21:43:10Z
7378526,It's so funny_mechanical,2394881,3,27438545,2014-12-13T09:51:48Z
7378562,Maarten Deen,9176,4,28240904,2015-01-18T21:43:20Z
7378563,Martien Sch,319572,3,39120304,2016-05-05T13:09:27Z
7378564,Pptje,1955994,7,33203168,2015-08-08T15:19:51Z
7378565,It's so funny_mechanical,2394881,2,27438545,2014-12-13T09:56:04Z
7378566,Maarten Deen,9176,8,28357658,2015-01-23T19:36:21Z
7378574,It's so funny_mechanical,2394881,4,27438545,2014-12-13T09:53:11Z
7378625,It's so funny,191979,5,11326213,2012-04-16T21:50:28Z
7382122,Hans Alexander,3077580,16,44034192,2016-11-29T13:18:47Z
7382176,paulbe,48448,10,42349314,2016-09-22T14:30:13Z
8113026,thetornado76,1624486,11,35119496,2015-11-06T07:21:44Z
8656001,paulbe,48448,3,43542749,2016-11-10T18:48:02Z
8656003,florisje_BAG,1974371,4,21164569,2014-03-17T22:16:08Z
8656004,Jan Westerhof,14498,3,22228302,2014-05-09T11:28:35Z
8656005,grossing,175600,2,4126922,2010-03-14T17:13:38Z
8656006,grossing,175600,2,4126922,2010-03-14T17:13:39Z
8663160,Rejo Zenger,48213,3,1991055,2009-07-31T06:17:37Z
8663161,Rejo Zenger,48213,2,1991055,2009-07-31T06:17:37Z
9346494,grossing,175600,2,4126922,2010-03-14T17:13:39Z
9346495,grossing,175600,2,4126922,2010-03-14T17:13:37Z
9346496,grossing,175600,2,4126922,2010-03-14T17:13:40Z
9347191,grossing,175600,3,4126922,2010-03-14T17:13:41Z
10065641,Dutch Mapper,3781654,15,42679914,2016-10-06T10:16:36Z
10211542,paulbe,48448,13,43951627,2016-11-25T21:24:48Z
10211544,Amaroussi,1016290,12,40532604,2016-07-07T01:38:35Z
10211545,W-S,466770,5,8598105,2011-07-01T10:39:52Z
10212032,padvinder,978786,4,36271531,2015-12-30T21:15:34Z
10212034,It's so funny_mechanical,2394881,6,27438545,2014-12-13T09:52:12Z
10212035,It's so funny_mechanical,2394881,7,27438545,2014-12-13T09:52:12Z
10212036,grossing,175600,5,4129255,2010-03-14T21:59:39Z
10212038,Imergis,1794001,11,40623471,2016-07-10T05:28:16Z
10212039,paulbe,48448,24,42592726,2016-10-02T22:06:04Z
10503781,paulbe,48448,9,43377941,2016-11-03T12:57:12Z
10592192,It's so funny_mechanical,2394881,5,27438545,2014-12-13T09:47:36Z
10634772,mono11,2893240,16,43345133,2016-11-02T08:22:18Z
10637532,Dutch Mapper,3781654,25,42679914,2016-10-06T10:16:55Z
10637533,Dutch Mapper,3781654,23,42679914,2016-10-06T10:15:05Z
10853924,paulbe,48448,11,43377941,2016-11-03T12:57:15Z
11559401,paulbe,48448,11,42738691,2016-10-08T17:33:00Z
11559406,Jan Westerhof,14498,9,36731065,2016-01-22T00:18:51Z
12866370,mono11,2893240,6,43330411,2016-11-01T16:51:55Z
12866371,mono11,2893240,9,43330411,2016-11-01T16:51:54Z
12866372,Jan Westerhof,14498,9,44284603,2016-12-09T15:25:02Z
12869934,menzo2003,3005420,13,44212542,2016-12-06T15:29:41Z
12869935,mono11,2893240,13,43345133,2016-11-02T08:22:17Z
12869937,mono11,2893240,8,43330411,2016-11-01T16:51:54Z
12869938,grossing,175600,8,4129255,2010-03-14T22:01:15Z
12869939,paulbe,48448,26,42884256,2016-10-13T23:34:08Z
14366614,grossing,175600,5,4129255,2010-03-14T21:59:33Z
14366615,paulbe,48448,11,42737392,2016-10-08T16:26:09Z
14366616,Jan Westerhof,14498,8,30091359,2015-04-09T11:10:48Z
14366617,Dutch Mapper,3781654,6,42679914,2016-10-06T10:22:54Z
14368291,paulbe,48448,11,42737392,2016-10-08T16:26:11Z
14368292,Maarten Deen,9176,8,28220096,2015-01-17T22:30:32Z
14368295,OttoR,4123522,11,42569562,2016-10-01T19:30:06Z
14368297,OttoR,4123522,15,42569562,2016-10-01T19:30:05Z
14368298,Maarten Deen,9176,8,28220096,2015-01-17T22:30:32Z
14368358,Maarten Deen,9176,16,28220096,2015-01-17T22:30:29Z
14372938,OttoR,4123522,5,42569562,2016-10-01T19:30:09Z
14372940,OttoR,4123522,5,42569562,2016-10-01T19:30:09Z
15413443,Maarten Deen,9176,11,28220096,2015-01-17T22:30:24Z
15497413,mnegrini,1895218,7,26767354,2014-11-13T23:05:36Z
15498075,kannix,75339,7,15125092,2013-02-22T15:42:20Z
15498366,Pptje,1955994,10,29133974,2015-02-27T12:31:20Z
15498529,kannix,75339,13,15125092,2013-02-22T15:42:20Z
15498784,paulbe,48448,8,6803553,2010-12-29T21:21:23Z
15499628,Maarten Deen,9176,8,28240118,2015-01-18T20:57:14Z
15499885,Maarten Deen,9176,5,28240118,2015-01-18T20:57:12Z
15500380,grossing,175600,6,4126922,2010-03-14T17:12:52Z
15500429,paulbe,48448,9,6790211,2010-12-28T17:06:08Z
15500960,paulbe,48448,13,42433935,2016-09-25T23:18:06Z
15803436,brbbl,355408,5,15068008,2013-02-17T18:57:59Z
16633101,sebastic,665748,6,22011219,2014-04-28T21:26:38Z
17162469,grossing,175600,4,4129255,2010-03-14T21:56:23Z
17162470,anneb,7925,24,3157913,2009-11-19T09:19:57Z
17162472,grossing,175600,21,4126922,2010-03-14T17:12:31Z
17163948,paulbe,48448,18,43383226,2016-11-03T16:24:23Z
17166659,paulbe,48448,10,8097158,2011-05-09T21:18:24Z
17166660,paulbe,48448,21,42884256,2016-10-13T23:33:50Z
17175744,wouterMe,2747829,5,29381728,2015-03-10T10:57:45Z
17507579,Dutch Mapper,3781654,12,42679914,2016-10-06T10:25:54Z
18810639,Maarten Deen,9176,11,28291540,2015-01-20T19:13:52Z
21130430,Amaroussi,1016290,6,40532604,2016-07-07T01:38:43Z
21130431,Amaroussi,1016290,14,40532604,2016-07-07T01:38:45Z
21633740,paulbe,48448,5,43538646,2016-11-10T16:48:58Z
22100190,florisje_BAG,1974371,18,21139074,2014-03-16T16:24:53Z
22103861,Dutch Mapper,3781654,11,42679914,2016-10-06T10:17:23Z
22103862,Pptje,1955994,9,29166101,2015-02-28T22:25:12Z
22103864,grossing,175600,8,4129255,2010-03-14T22:01:14Z
22103865,paulbe,48448,7,42738691,2016-10-08T17:33:02Z
22103866,paulbe,48448,24,6804290,2010-12-29T22:32:04Z
22114907,paulbe,48448,17,43007911,2016-10-19T12:51:20Z
22529668,Dutch Mapper,3781654,16,42671489,2016-10-05T23:14:22Z
22529669,Amaroussi,1016290,20,29654509,2015-03-22T11:29:35Z
22529680,Maarten Deen,9176,18,44214749,2016-12-06T17:13:20Z
22537463,Jan Westerhof,14498,11,32184892,2015-06-24T14:40:43Z
22569785,grossing,175600,4,4129255,2010-03-14T22:00:35Z
22569787,grossing,175600,5,4129255,2010-03-14T22:00:35Z
22570273,Amaroussi,1016290,7,40532604,2016-07-07T01:38:41Z
22570276,AnkEric,242798,5,28058221,2015-01-11T10:06:33Z
22570277,paulbe,48448,19,43951627,2016-11-25T20:48:38Z
22905364,paulbe,48448,13,42589555,2016-10-02T19:08:46Z
23045736,paulbe,48448,10,43538646,2016-11-10T16:03:53Z
23045737,paulbe,48448,24,43645020,2016-11-14T16:21:49Z
23045738,IIVQ,2337040,23,43363152,2016-11-02T21:12:21Z
23045993,paulbe,48448,4,4614000,2010-05-05T15:35:44Z
23045994,Dutch Mapper,3781654,16,42679914,2016-10-06T10:15:34Z
23187701,paulbe,48448,8,43538646,2016-11-10T16:03:51Z
23187706,paulbe,48448,18,43379922,2016-11-03T14:27:56Z
23187710,mnegrini,1895218,18,26854803,2014-11-17T23:22:43Z
23187835,Zugführer,468264,20,27866508,2015-01-02T16:22:22Z
23187839,mnegrini,1895218,7,26675434,2014-11-09T21:27:59Z
23187840,mnegrini,1895218,7,26675434,2014-11-09T21:27:59Z
23187841,thetornado76,1624486,8,35118086,2015-11-06T05:23:17Z
23218642,paulbe,48448,13,8396506,2011-06-10T11:52:21Z
23263759,Amaroussi,1016290,7,29644271,2015-03-21T20:58:23Z
23263760,paulbe,48448,9,43496586,2016-11-08T19:32:34Z
23264202,Amaroussi,1016290,5,40532604,2016-07-07T01:38:41Z
23264203,Amaroussi,1016290,5,40532604,2016-07-07T01:38:41Z
23269770,Sander H,327477,14,24730215,2014-08-13T19:05:53Z
23269771,paulbe,48448,8,8189020,2011-05-19T11:34:02Z
23270157,Martien Sch,319572,10,39123257,2016-05-05T15:42:59Z
23289008,W-S,466770,4,8710555,2011-07-13T09:16:30Z
23289009,W-PH,458995,4,8309893,2011-06-01T12:30:46Z
23289010,Amaroussi,1016290,12,40532604,2016-07-07T01:38:28Z
23289012,Jan Westerhof,14498,6,25526274,2014-09-18T18:20:44Z
23289013,Dutch Mapper,3781654,7,42679914,2016-10-06T10:15:33Z
23289288,padvinder,978786,13,42147603,2016-09-14T12:17:49Z
23289289,paulbe,48448,6,19550575,2013-12-20T14:27:28Z
23289290,paulbe,48448,7,43496586,2016-11-08T19:32:31Z
23289293,paulbe,48448,7,23976741,2014-07-06T03:15:40Z
23289373,Amaroussi,1016290,9,40532604,2016-07-07T01:38:42Z
23289374,sebastic,665748,9,22551557,2014-05-25T21:05:01Z
23289375,paulbe,48448,12,43496586,2016-11-08T19:32:32Z
23289622,grossing,175600,5,4129255,2010-03-14T22:01:57Z
23289623,AnkEric,242798,13,28058221,2015-01-11T10:09:36Z
23290285,IIVQ,2337040,8,34556133,2015-10-10T19:04:29Z
23290286,paulbe,48448,6,22792560,2014-06-07T12:59:49Z
23290348,Dutch Mapper,3781654,9,42679914,2016-10-06T10:16:00Z
23291551,paulbe,48448,5,43496586,2016-11-08T19:32:32Z
23294013,Dutch Mapper,3781654,10,42679914,2016-10-06T10:17:48Z
23294014,Dutch Mapper,3781654,6,42679914,2016-10-06T10:21:11Z
23294015,Dutch Mapper,3781654,7,42679914,2016-10-06T10:19:23Z
23294019,kannix,75339,10,14304769,2012-12-17T11:24:22Z
23294163,grossing,175600,3,4129255,2010-03-14T22:00:58Z
23294164,Jan Westerhof,14498,12,29109165,2015-02-26T09:21:09Z
23294165,AnkEric,242798,7,42262964,2016-09-19T07:27:20Z
23294923,Meeuw,37627,9,13413078,2012-10-08T14:01:47Z
23295073,grossing,175600,3,4126922,2010-03-14T17:13:53Z
23339644,It's so funny_mechanical,2394881,9,27438545,2014-12-13T09:49:16Z
23353428,CycleStreets,141442,7,40994965,2016-07-24T17:03:41Z
23353434,Jan Westerhof,14498,10,36012372,2015-12-17T16:07:19Z
23353439,paulbe,48448,20,43266013,2016-10-29T13:45:06Z
23379096,rivw,1890760,6,21373709,2014-03-28T21:47:41Z
23582490,paulbe,48448,10,43007911,2016-10-19T13:29:28Z
23582541,rivw,1890760,9,21430250,2014-03-31T23:25:44Z
23761867,Jan Westerhof,14498,8,15764332,2013-04-17T16:18:45Z
23893922,mono11,2893240,22,43345133,2016-11-02T08:22:19Z
24152076,paulbe,48448,10,6788613,2010-12-28T14:09:19Z
24600603,AnkEric,242798,9,28058221,2015-01-11T10:06:27Z
24728646,Jan Westerhof,14498,9,42029756,2016-09-09T15:26:35Z
24728647,Dutch Mapper,3781654,7,42679528,2016-10-06T09:54:15Z
24728648,Jan Westerhof,14498,9,42029756,2016-09-09T15:26:35Z
24975984,Amaroussi,1016290,4,40508919,2016-07-05T20:13:21Z
24975985,Martien Sch,319572,5,39122937,2016-05-05T15:25:59Z
25012806,Maarten Deen,9176,9,28293398,2015-01-20T20:32:18Z
25061345,Amaroussi,1016290,15,29576281,2015-03-18T18:45:42Z
25092953,paulbe,48448,4,42152185,2016-09-14T15:05:30Z
25096792,JJJWegdam,1758654,12,28691048,2015-02-07T21:12:05Z
25429202,mnegrini,1895218,34,26671521,2014-11-09T19:03:16Z
25429798,grossing,175600,25,4129255,2010-03-14T21:56:02Z
25561153,dj314d,2980245,14,44341973,2016-12-12T10:27:21Z
25635323,mvexel,8909,9,6899319,2011-01-08T01:03:36Z
25638113,rob72,76275,7,6519197,2010-12-02T20:37:51Z
25638450,Maarten Deen,9176,9,28220096,2015-01-17T22:30:26Z
25638769,Sander H,327477,9,29556691,2015-03-18T07:10:26Z
25720264,paulbe,48448,9,43327374,2016-11-01T14:41:33Z
25727010,paulbe,48448,13,42583688,2016-10-02T14:18:40Z
25762443,paulbe,48448,6,1096629,2009-05-06T13:26:27Z
25800735,padvinder,978786,14,41601218,2016-08-21T20:21:56Z
25809009,menzo2003,3005420,14,38329270,2016-04-05T19:23:05Z
25821263,Maarten Deen,9176,28,44037943,2016-11-29T16:22:10Z
25821439,paulbe,48448,15,41638160,2016-08-23T13:23:48Z
25821573,padvinder,978786,9,41256983,2016-08-05T11:02:16Z
25923949,It's so funny_mechanical,2394881,8,27438545,2014-12-13T09:42:15Z
25923952,It's so funny_mechanical,2394881,7,27438545,2014-12-13T09:42:15Z
25963435,IIVQ,2337040,31,43363152,2016-11-02T21:43:09Z
25963736,florisje_BAG,1974371,19,21218735,2014-03-20T22:14:33Z
25964393,paulbe,48448,31,43453963,2016-11-06T23:19:43Z
25964965,IIVQ,2337040,22,43363152,2016-11-02T21:12:19Z
25964974,Maarten Deen,9176,9,28220096,2015-01-17T22:30:38Z
25964977,Maarten Deen,9176,14,28837935,2015-02-14T10:25:13Z
25965389,Arrangy,4088480,24,43242838,2016-10-28T10:17:41Z
25965492,paulbe,48448,8,42410247,2016-09-24T18:53:46Z
25965548,mvexel,8909,9,6514425,2010-12-02T13:09:50Z
25965605,padvinder,978786,8,38044026,2016-03-24T15:47:31Z
25965758,Dutch Mapper,3781654,11,42679914,2016-10-06T10:14:40Z
25971834,grossing,175600,11,4129255,2010-03-14T21:59:27Z
25977481,florisje_BAG,1974371,13,21218735,2014-03-20T22:14:35Z
26110593,Maarten Deen,9176,11,28291540,2015-01-20T19:14:00Z
26110600,padvinder,978786,21,42228219,2016-09-17T14:40:19Z
26110663,Maarten Deen,9176,9,28370155,2015-01-24T11:31:28Z
26110664,Maarten Deen,9176,9,28370155,2015-01-24T11:31:31Z
26110666,Maarten Deen,9176,8,28370155,2015-01-24T11:31:31Z
26169361,Skywave,10927,7,13582912,2012-10-21T17:14:43Z
26169893,fsteggink,37993,9,7336304,2011-02-19T20:47:16Z
26170657,Sander H,327477,7,28006786,2015-01-08T21:05:29Z
26170715,paulbe,48448,9,43267042,2016-10-29T14:42:58Z
26218636,paulbe,48448,9,8116712,2011-05-11T21:14:12Z
26218689,florisje_BAG,1974371,5,21315545,2014-03-25T23:10:19Z
26219416,paulbe,48448,6,42433935,2016-09-25T23:18:06Z
26220251,Larifari77,423330,15,15441787,2013-03-21T11:30:17Z
26220285,Meeuw,37627,17,13043422,2012-09-09T11:44:49Z
26269635,mono11,2893240,11,43332018,2016-11-01T17:48:20Z
26271158,mboeringa,2154858,10,43579150,2016-11-12T11:24:45Z
26271593,paulbe,48448,18,43538646,2016-11-10T16:48:58Z
26271669,paulbe,48448,12,43538646,2016-11-10T16:03:52Z
26271739,paulbe,48448,12,42996577,2016-10-18T22:04:25Z
26271771,paulbe,48448,12,42996577,2016-10-18T22:04:25Z
26271778,paulbe,48448,13,42996577,2016-10-18T22:04:25Z
26271801,Jan Westerhof,14498,11,44284435,2016-12-09T15:16:28Z
26273233,paulbe,48448,15,41496392,2016-08-16T18:44:20Z
26312036,paulbe,48448,5,42671900,2016-10-05T23:50:52Z
26312206,Martien Sch,319572,11,39123257,2016-05-05T15:43:00Z
26312226,rethna,166937,5,8867072,2011-07-29T20:45:49Z
26314519,grossing,175600,9,4129255,2010-03-14T22:01:26Z
26314537,florisje_BAG,1974371,10,21162166,2014-03-17T20:08:48Z
26315489,paulbe,48448,9,43642828,2016-11-14T15:38:37Z
26338999,paulbe,48448,15,43538646,2016-11-10T16:48:59Z
26339207,Amaroussi,1016290,8,40508919,2016-07-05T20:13:22Z
26339294,paulbe,48448,24,42980511,2016-10-18T10:43:16Z
26339539,Maarten Deen,9176,21,28228326,2015-01-18T11:42:54Z
26340188,R0bst3r,1783785,11,30347935,2015-04-20T07:27:24Z
26341034,paulbe,48448,27,42980511,2016-10-18T10:43:17Z
26345354,Valentijn,10044,4,2111821,2009-08-11T20:10:07Z
26434642,paulbe,48448,14,43877435,2016-11-22T18:29:00Z
26434644,Amaroussi,1016290,9,40532604,2016-07-07T01:38:34Z
26434645,paulbe,48448,9,43877435,2016-11-22T18:29:00Z
26446622,paulbe,48448,38,42759962,2016-10-09T18:11:31Z
26446629,paulbe,48448,15,43377941,2016-11-03T12:57:12Z
26446651,Amaroussi,1016290,21,29654509,2015-03-22T11:29:36Z
26446731,IIVQ,2337040,24,35000980,2015-10-31T21:21:51Z
26446812,Martien Sch,319572,14,37924745,2016-03-18T17:52:24Z
26469317,Dutch Mapper,3781654,8,42679914,2016-10-06T10:15:33Z
26525015,IIVQ,2337040,7,34556133,2015-10-10T19:04:33Z
26525016,grossing,175600,5,4129255,2010-03-14T22:02:37Z
26525017,grossing,175600,5,4129255,2010-03-14T22:02:37Z
26525260,mfvl,204153,2,4398203,2010-04-11T19:53:44Z
26596073,padvinder,978786,4,36200543,2015-12-27T16:59:50Z
26612397,malenki,39504,4,1775886,2009-07-08T20:36:43Z
26612398,rivw,1890760,6,21286211,2014-03-24T14:35:09Z
26616512,A10dep,3093845,12,36631131,2016-01-17T11:03:12Z
26617160,Sybren,67592,13,38809452,2016-04-23T09:49:59Z
26643552,A10dep,3093845,11,36631131,2016-01-17T11:03:11Z
26643880,It's so funny,191979,14,22917868,2014-06-13T22:48:13Z
26649036,Amaroussi,1016290,8,29644271,2015-03-21T20:58:28Z
26650664,Jan Westerhof,14498,14,29109165,2015-02-26T09:21:09Z
26658363,Arrangy,4088480,12,43243166,2016-10-28T10:33:37Z
26661440,paulbe,48448,11,34393638,2015-10-02T17:08:09Z
26661584,paulbe,48448,11,34393638,2015-10-02T17:08:08Z
26661849,paulbe,48448,7,34394647,2015-10-02T18:05:20Z
26661855,grossing,175600,2,4126922,2010-03-14T17:12:56Z
26661859,mnegrini,1895218,7,26667418,2014-11-09T16:38:53Z
26661960,W-S,466770,5,8710098,2011-07-13T08:23:32Z
26662139,A10dep,3093845,13,36631131,2016-01-17T11:03:12Z
26673903,mnegrini,1895218,7,26655109,2014-11-09T01:33:29Z
26673904,Dutch Mapper,3781654,10,42671489,2016-10-05T23:14:21Z
26679394,paulbe,48448,12,42980511,2016-10-18T10:43:16Z
26679402,florisje_BAG,1974371,6,21161200,2014-03-17T19:51:43Z
26679604,florisje_BAG,1974371,6,21161200,2014-03-17T19:51:47Z
26679615,grossing,175600,2,4126922,2010-03-14T17:13:04Z
26679633,paulbe,48448,3,34393638,2015-10-02T17:08:09Z
26679660,florisje_BAG,1974371,5,21161200,2014-03-17T19:51:47Z
26711840,paulbe,48448,6,42671900,2016-10-05T23:50:49Z
26711882,florisje_BAG,1974371,4,21162166,2014-03-17T20:08:48Z
26711886,florisje_BAG,1974371,6,21162166,2014-03-17T20:08:48Z
26716653,Amaroussi,1016290,7,40532604,2016-07-07T01:38:31Z
26716654,Amaroussi,1016290,7,40532604,2016-07-07T01:38:30Z
26716840,mono11,2893240,13,43332018,2016-11-01T17:48:24Z
26773315,grossing,175600,4,4129255,2010-03-14T22:01:10Z
26835267,mnegrini,1895218,11,26825348,2014-11-16T16:26:30Z
26835354,Sybren,67592,11,38809452,2016-04-23T09:50:01Z
26967244,paulbe,48448,13,42152185,2016-09-14T15:05:32Z
26978411,CJTmmr,1926697,9,40243682,2016-06-23T19:51:35Z
26978412,Maarten Deen,9176,8,28291540,2015-01-20T19:13:44Z
26978414,CJTmmr,1926697,9,40243682,2016-06-23T19:51:35Z
26978415,Skywave,10927,7,13935304,2012-11-19T18:12:26Z
26978416,paulbe,48448,8,35439456,2015-11-19T16:22:28Z
26978418,paulbe,48448,11,35439456,2015-11-19T16:22:28Z
26978419,Skywave,10927,7,13935304,2012-11-19T18:12:26Z
26978420,paulbe,48448,10,35439456,2015-11-19T16:22:28Z
26978421,Amaroussi,1016290,10,29576281,2015-03-18T18:45:46Z
26978422,Sander H,327477,9,29666365,2015-03-22T21:22:35Z
26978423,Amaroussi,1016290,10,29576281,2015-03-18T18:45:32Z
26991959,Martien Sch,319572,37,39457285,2016-05-20T18:48:04Z
27001031,Dutch Mapper,3781654,12,42679914,2016-10-06T10:22:50Z
27061812,W-S,466770,6,8710555,2011-07-13T09:16:32Z
27061819,W-S,466770,7,8710555,2011-07-13T09:16:29Z
27062097,wvdp,436419,10,25333821,2014-09-09T18:08:14Z
27062173,paulbe,48448,7,24632574,2014-08-09T11:54:10Z
27080331,paulbe,48448,7,42349314,2016-09-22T14:30:15Z
27080498,Maarten Deen,9176,8,28314456,2015-01-21T21:01:17Z
27124083,paulbe,48448,8,42738691,2016-10-08T17:32:59Z
27124085,Maarten Deen,9176,8,28291540,2015-01-20T19:13:59Z
27124087,Maarten Deen,9176,6,28370155,2015-01-24T11:31:32Z
27124088,Maarten Deen,9176,9,28291540,2015-01-20T19:13:56Z
27124089,42429,42429,7,10013427,2011-12-01T23:44:09Z
27124324,Maarten Deen,9176,5,28843824,2015-02-14T15:26:22Z
27124325,Maarten Deen,9176,6,28228326,2015-01-18T11:42:54Z
27124326,paulbe,48448,15,43445086,2016-11-06T16:35:16Z
27124777,Maarten Deen,9176,8,28291540,2015-01-20T19:13:56Z
27128142,Martien Sch,319572,2,39459922,2016-05-20T21:15:05Z
27128199,Martien Sch,319572,13,39459922,2016-05-20T21:15:05Z
27147012,Dutch Mapper,3781654,10,42679914,2016-10-06T10:20:40Z
27147984,Martien Sch,319572,27,39457285,2016-05-20T18:48:14Z
27149334,grossing,175600,3,4126922,2010-03-14T17:14:01Z
27154804,paulbe,48448,11,42759962,2016-10-09T18:11:31Z
27154914,mnegrini,1895218,7,26825348,2014-11-16T16:26:29Z
27154916,Amaroussi,1016290,12,29654509,2015-03-22T11:29:38Z
27154917,mnegrini,1895218,5,26851977,2014-11-17T20:32:05Z
27252054,Joost van Os,1258303,6,27624419,2014-12-22T07:46:58Z
27254597,Amaroussi,1016290,8,29654509,2015-03-22T11:29:37Z
27254598,Dutch Mapper,3781654,12,42671489,2016-10-05T23:14:21Z
27302701,It's so funny,191979,7,24490729,2014-08-01T23:17:15Z
27302863,grossing,175600,4,4129255,2010-03-14T22:01:13Z
27303319,grossing,175600,4,4129255,2010-03-14T22:02:38Z
27303341,paulbe,48448,5,43987920,2016-11-27T17:19:53Z
27303446,IIVQ,2337040,6,34556133,2015-10-10T19:04:34Z
27303468,florisje_BAG,1974371,4,21313179,2014-03-25T20:49:48Z
27304638,Martien Sch,319572,9,39459922,2016-05-20T21:15:00Z
27309279,Pptje,1955994,8,28976927,2015-02-20T13:00:03Z
27309388,Jan Westerhof,14498,6,11186392,2012-04-05T08:53:12Z
27310994,Dutch Mapper,3781654,16,42679914,2016-10-06T10:17:57Z
27311022,Dutch Mapper,3781654,7,42679914,2016-10-06T10:14:29Z
27311282,mono11,2893240,9,43331286,2016-11-01T17:24:47Z
27311768,paulbe,48448,13,43468533,2016-11-07T16:52:31Z
27311769,W-S,466770,9,8709831,2011-07-13T07:48:31Z
27312024,Dutch Mapper,3781654,11,42679914,2016-10-06T10:12:54Z
27312370,Jan Westerhof,14498,13,16896363,2013-07-10T08:19:18Z
27342583,dvdhoven,294028,9,40327688,2016-06-27T18:39:37Z
27344247,Amaroussi,1016290,8,40532604,2016-07-07T01:38:36Z
27344288,edwin_wisse,145099,9,24274664,2014-07-21T14:27:54Z
27344293,Emiel1,351938,7,8844308,2011-07-27T11:49:42Z
27344321,Amaroussi,1016290,10,29715498,2015-03-24T21:59:32Z
27344323,Amaroussi,1016290,7,29715498,2015-03-24T21:59:33Z
27344325,Amaroussi,1016290,7,29715498,2015-03-24T21:59:33Z
27344327,Dutch Mapper,3781654,8,42679914,2016-10-06T10:16:49Z
27344349,It's so funny_mechanical,2394881,6,27438545,2014-12-13T09:49:15Z
27344394,Amaroussi,1016290,15,29715498,2015-03-24T21:59:33Z
27344396,paulbe,48448,10,35439456,2015-11-19T16:22:34Z
27344441,paulbe,48448,11,43089240,2016-10-22T20:43:46Z
27344468,paulbe,48448,6,43383226,2016-11-03T16:24:26Z
27344626,mono11,2893240,9,36132297,2015-12-23T19:02:20Z
27459189,paulbe,48448,8,5466448,2010-08-11T20:08:57Z
27687813,kannix,75339,15,14304769,2012-12-17T11:22:58Z
27714543,OttoR,4123522,56,42569562,2016-10-01T19:30:08Z
27758498,Pptje,1955994,7,29166101,2015-02-28T22:23:32Z
27784906,florisje_BAG,1974371,8,21315765,2014-03-25T23:30:25Z
27784995,Meeuw,37627,8,15465905,2013-03-23T13:29:11Z
27790752,Maarten Deen,9176,15,28240118,2015-01-18T20:57:11Z
27828177,KartoGrapHiti,57645,5,18005439,2013-09-24T09:24:06Z
27828192,paulbe,48448,9,11096138,2012-03-25T15:15:08Z
28344864,paulbe,48448,9,8225537,2011-05-23T11:45:53Z
28345098,paulbe,48448,4,8189967,2011-05-19T13:38:18Z
28345321,Amaroussi,1016290,8,29715498,2015-03-24T21:59:35Z
28346224,paulbe,48448,7,3544562,2010-01-05T11:33:27Z
28346263,paulbe,48448,14,43309883,2016-10-31T17:47:28Z
28365988,Jan Westerhof,14498,7,17816636,2013-09-13T12:31:11Z
28382396,It's so funny_mechanical,2394881,6,27438545,2014-12-13T09:56:57Z
28570138,Maarten Deen,9176,10,28291540,2015-01-20T19:14:00Z
28754967,Maarten Deen,9176,8,28220096,2015-01-17T22:30:33Z
28770793,paulbe,48448,9,43951627,2016-11-25T21:24:45Z
28770826,Amaroussi,1016290,10,29576281,2015-03-18T18:45:44Z
28770913,paulbe,48448,11,43499684,2016-11-08T23:00:30Z
28801394,Rejo Zenger,48213,2,1986898,2009-07-30T18:08:21Z
28962579,florisje_BAG,1974371,3,21164228,2014-03-17T21:54:09Z
28973121,paulbe,48448,7,42671900,2016-10-05T23:50:49Z
29272488,Maarten Deen,9176,4,28293398,2015-01-20T20:32:16Z
29272564,Pptje,1955994,4,28976927,2015-02-20T13:05:07Z
29272593,Pptje,1955994,17,28976927,2015-02-20T13:03:28Z
29403640,milovanderlinden,7702,8,6965042,2011-01-14T08:48:19Z
29404935,paulbe,48448,15,42883164,2016-10-13T22:09:40Z
29404961,kannix,75339,12,14304769,2012-12-17T11:23:52Z
29406525,grossing,175600,6,4129255,2010-03-14T22:01:46Z
29406836,paulbe,48448,6,23976741,2014-07-06T03:15:40Z
29407365,Med,88164,14,25281918,2014-09-07T08:37:57Z
29407431,grossing,175600,5,4126922,2010-03-14T17:13:55Z
29407577,grossing,175600,4,4126922,2010-03-14T17:13:54Z
29408185,grossing,175600,4,4126922,2010-03-14T17:12:35Z
29408598,Amaroussi,1016290,7,29644271,2015-03-21T20:58:19Z
29408600,Amaroussi,1016290,9,29644271,2015-03-21T20:58:19Z
29409113,florisje_BAG,1974371,9,21296597,2014-03-25T00:15:24Z
29410858,paulbe,48448,7,42590268,2016-10-02T19:43:17Z
29411092,paulbe,48448,12,5339385,2010-07-28T16:18:33Z
29469910,grossing,175600,19,4129255,2010-03-14T21:53:56Z
29472010,gvb,221961,11,16488346,2013-06-09T22:02:04Z
29472300,paulbe,48448,6,8116712,2011-05-11T21:14:12Z
29472599,paulbe,48448,7,9359616,2011-09-21T11:35:17Z
29472611,Aleks-Berlin,85218,7,32832514,2015-07-23T17:49:11Z
29472669,paulbe,48448,9,8189967,2011-05-19T13:38:19Z
29472670,Pptje,1955994,11,28975628,2015-02-20T11:51:12Z
29472797,mnegrini,1895218,7,26896075,2014-11-19T21:25:07Z
29472928,paulbe,48448,5,8189020,2011-05-19T11:34:03Z
